LookId,SellerName,HedgeAdvisorName,AbaMemberBit,CommitPeriodGrp,LoanAmt,BaseLoanAmt,NoteRate,PropTypeName,PropUsageTypeName,PropUnitsCnt,MtgTypeName,LoanPurposeTypeName,DocumentationTypeName,AusTypeName,CreditScoreNum,LtvRatio,CltvRatio,EscrowImpoundBit,AppraisalWaiverBit,PropStateCd,RefiTypeName,RefiProgTypeName,AmortTypeName,AmortTermMonthsGrp,UnderwritingProgName,FirstTimeHomeBuyerBit,HighBalBit,PriorYrHighBalBit,GseAffordableProgBit,CraEligBit,BorrowerIncomeTypeName,CensusTractIncomeTypeName,CensusTractMinorityTypeName,LqaYellowBit,AmiLlpaCapEligBit,EligBit,ExecTypeName,ExecInvestorName,ExecMethodName,ProdCd,SpecName,Cpn,BaseSrvRate,ExcessSrvRate,BuyUpRate,BuyDnRate,BreakevenPrice,LlpaPrice,SpecPayupPrice,FeeAmt,VlipBit,LipBit,LirBit,LadBit,LacsBit,MasBit,LqaYellowProb,LoanAgeDays,BaseSrvMult,ExcessSrvMult,BuyUpMult,BuyDnMult,TotalDebtExpenseRatio,TotalMonthlyVerifiedIncomeAmt,UnknownTotalMonthlyVerifiedIncomeAmtBit,BenchMarginPrice,MarginPrice,WinBit,uidentifier
1933402,starboardfinancialmanagement,mct,0,7,495827,487300,7.625,pud,primaryresidence,1,fha,purchase,full,du,621,96.495,96.495,1,0,az,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0.375,0,0,103.031633,0,0.164062,320,0,0,0,0,0,0,0,0,2.123,3.635,0,0,35.1,18219.52,0,-0.3241,0.019633,1,1
1933403,starboardfinancialmanagement,mct,0,7,260174,255700,6.625,pud,primaryresidence,1,fha,purchase,full,du,691,96.491,96.491,1,0,az,other,other,fixed,360,fhafixed30,0,0,0,0,1,upper,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,100.281392,0,0.007812,320,0,0,0,0,0,0,0,9,4.208,4.46,0,0,41.6,13309.98,0,-0.3241,-0.059608,0,1
1933406,churchillmortgage,other,0,7,255290,250900,6.625,singlefamily,primaryresidence,1,fha,purchase,full,du,629,96.5,96.5,1,0,ak,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,middle,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,99.720278,0,0.007812,320,0,0,0,0,0,0,0,19,0.865,4.594,0,0,49.82,5757.09,0,-0.3241,0.000287,0,1
1933407,churchillmortgage,other,0,7,217500,217500,7.375,singlefamily,primaryresidence,1,conf,purchase,full,lp,721,82.86,82.86,1,0,pa,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,moderate,middle,very low,0,1,1,security,fglmc,cap,fgf30s,bal 225k,6.5,0.25,0.135,0,0,102.324985,0,0.5,320,0,1,0,0,0,0,0,9,5.926,4.69,3.23,4.73,35.97,5918,0,-0.3241,0.239985,1,1
1933408,churchillmortgage,other,0,7,210000,210000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,747,70,70,1,0,pa,other,other,fixed,360,fnmafixed30homeready,0,0,0,1,1,moderate,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 225k,6.5,0.25,0.135,0,0,102.31176,0,0.5,320,0,1,0,0,0,0,0.0241,2,6.013,4.431,3.23,4.73,41.75,4440.2,0,-0.3241,0.07976,1,1
1933409,churchillmortgage,other,0,7,324900,324900,6.99,singlefamily,primaryresidence,1,conf,purchase,full,lp,766,95,95,1,0,va,other,other,fixed,360,fhlmcfixed30homepossible,0,0,0,1,1,moderate,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,ltv  95,6,0.25,0.25,0,0,99.642448,0,0.003125,320,0,1,0,0,0,0,0,13,5.467,4.351,3.92,5.12,49.15,5669.12,0,-0.3241,-0.159552,0,1
1933410,churchillmortgage,other,0,7,352750,352750,7.625,condo,primaryresidence,1,conf,purchase,full,du,788,85,85,1,0,de,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,buyup,fgf30s,newprod,6.5,0.25,0.25,0.135,0,101.162732,-1.125,0.000122,320,0,0,0,0,0,0,0.007,12,5.713,4.465,2.96,4.46,37.1,21457,0,-0.3241,0.000278,0,1
1933411,churchillmortgage,other,0,7,342000,342000,7.875,singlefamily,primaryresidence,1,conf,purchase,full,du,677,95,95,1,0,wa,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,1,0,1,security,fnma,buyup,fnf30s,ltv  95,7,0.25,0,0.155,0,100.765636,-1.625,0.003125,320,0,0,0,0,0,0,0.7241,16,4.534,3.818,3.12,4.35,46.42,10398.8,0,-0.3241,-0.039582,0,1
1933412,churchillmortgage,other,0,7,495000,495000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,lp,754,60,60,1,0,wa,other,other,fixed,240,fhlmcfixed20,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf20s,newprod,6.5,0.25,0.16,0,0,101.679247,0,0,320,0,0,0,0,0,0,0,9,4.623,3.053,3.04,4.34,23.75,20166.29,0,-0.3241,0.000247,0,1
1933414,churchillmortgage,other,0,7,320000,320000,7.75,singlefamily,primaryresidence,1,conf,purchase,full,du,773,80,80,1,0,id,other,other,fixed,360,fnmafixed30,0,0,0,0,1,middle,moderate,low,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.01,0,0,101.610393,-0.625,0.000122,320,0,0,0,0,0,0,0.0229,11,4.85,3.716,2.82,4.32,45.07,6648.24,0,-0.3241,-0.029977,0,1
1933415,churchillmortgage,other,0,7,344000,344000,7.25,pud,primaryresidence,1,conf,purchase,full,lp,780,80,80,1,1,id,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.01,0,0,100.215447,-0.375,0.000122,320,0,0,0,0,0,0,0,18,4.912,3.723,3.38,4.78,49.33,8101.42,0,-0.3241,0.040108,0,1
1933417,churchillmortgage,other,0,7,130669,130669,6.75,singlefamily,primaryresidence,1,conf,purchase,full,lp,714,97,97,1,0,md,other,other,fixed,360,fhlmcfixed30homepossible,0,0,0,1,1,moderate,moderate,upper middle,0,0,1,security,fglmc,cap,fgf30s,bal 150k,6,0.25,0.01,0,0,99.478134,0,0.78125,320,0,1,0,1,0,1,0,17,4.389,5.125,4.09,5.39,48.96,5290.83,0,-0.3241,-0.519866,0,1
1933418,churchillmortgage,other,0,7,549271,549271,7.125,pud,primaryresidence,1,conf,purchase,full,du,706,95,95,1,0,md,other,other,fixed,360,fnmafixed30,0,0,0,0,1,middle,moderate,upper middle,1,0,1,security,fnma,buydn,fnf30s,ltv  95,6.5,0.25,0,0,0.095,98.705776,-1.125,0.003125,320,0,0,0,1,0,1,0.706,16,4.875,3.835,3.83,5.33,45.99,11459.67,0,-0.3241,0.030384,0,1
1933421,churchillmortgage,other,0,7,279613,275400,6.25,condo,primaryresidence,1,conf,purchase,full,lp,772,96.42,96.42,1,0,md,other,other,fixed,360,fhlmcfixed30homepossible,0,0,0,1,1,low,middle,upper middle,0,0,1,security,fglmc,cap,fgf30s,ltv  95,5.5,0.25,0.01,0,0,96.183462,0,0.003125,320,1,1,0,0,0,0,0,19,5.573,5.256,4.78,5.98,50.49,4656.03,0,-0.3241,-0.510341,0,1
1933422,churchillmortgage,other,0,7,200000,200000,7.375,condo,investment,1,conf,purchase,full,lp,808,53.33,53.33,1,0,md,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,bal 200k,6.5,0.25,0.135,0,0,100.620877,-1.125,0.6875,320,0,0,0,0,0,0,0,10,4.691,4.103,3.23,4.73,12.44,29325.5,0,-0.3241,-0.109875,0,1
1933425,churchillmortgage,other,0,7,175000,175000,6.99,singlefamily,primaryresidence,1,conf,purchase,full,du,784,74.47,74.47,1,0,or,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,bal 175k,6,0.25,0.25,0,0,100.585724,0,0.625,320,0,0,0,0,0,0,0.0071,3,4.9,4.697,3.92,5.12,21.9,10738,0,-0.3241,0.039724,0,1
1933426,churchillmortgage,other,0,7,388000,388000,6.5,singlefamily,primaryresidence,1,conf,purchase,full,lp,700,80,80,1,1,or,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,middle,middle,low,0,1,1,security,fglmc,buyup,fgf30s,newprod,5.5,0.25,0.25,0.01,0,97.070795,0,0.000122,320,0,0,0,0,0,0,0,3,4.97,4.145,4.43,5.63,38.78,7709.84,0,-0.3241,0.019795,0,1
1933427,churchillmortgage,other,0,7,378352,378352,7.375,pud,secondhome,1,conf,purchase,full,du,725,80,80,1,0,or,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.135,0,0,96.431201,-4.625,0.000122,320,0,0,0,0,0,0,0.0498,23,4.835,3.913,3.23,4.73,37.53,21722.67,0,-0.3241,-0.039655,0,1
1933429,churchillmortgage,other,0,7,238000,238000,7.25,pud,primaryresidence,1,conf,purchase,full,du,738,48.97,48.97,1,0,tn,other,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,high,low,0,0,1,security,fglmc,cap,fgf30s,bal 250k,6.5,0.25,0.01,0,0,101.500406,0,0.21875,320,0,0,0,1,0,0,0.0301,18,6.133,4.546,3.38,4.78,39.63,7172.72,0,-0.3241,0.070425,0,1
1933433,churchillmortgage,other,0,7,159200,159200,7,singlefamily,primaryresidence,1,conf,purchase,full,du,736,80,80,1,0,ky,other,other,fixed,360,fnmafixed30,1,0,0,0,1,moderate,middle,lower middle,0,1,1,security,fglmc,buyup,fgf30s,bal 175k,6,0.25,0.25,0.01,0,100.801041,0,0.625,320,0,1,0,0,0,0,0.0629,9,5.602,4.702,3.77,5.07,33.72,3711,0,-0.3241,-0.009542,0,1
1933435,churchillmortgage,other,0,7,405000,405000,7.625,pud,primaryresidence,1,va,purchase,full,du,793,100,100,1,0,tn,other,other,fixed,360,vafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0.375,0,0,103.42709,0,0.164062,320,0,0,0,0,0,0,0,4,5.157,3.042,0,0,28.95,14490.51,0,-0.3241,0.02009,1,1
1933437,churchillmortgage,other,0,7,231000,231000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,lp,785,71.08,71.08,0,0,tn,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 250k,6.5,0.25,0.135,0,0,101.71641,0,0.21875,320,0,1,0,1,0,1,0,18,4.826,4.314,3.23,4.73,34.55,6375.2,0,-0.3241,0.009615,0,1
1933438,churchillmortgage,other,0,7,424297,417000,7.125,singlefamily,primaryresidence,1,fha,purchase,full,du,641,93.52,93.52,1,0,tn,other,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,very low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.375,0,0,101.813129,0,0.046875,320,0,0,0,0,0,0,0,3,3.243,3.941,0,0,48.24,7248.14,0,-0.3241,0.020129,0,1
1933441,churchillmortgage,other,0,7,441750,441750,8.5,singlefamily,investment,1,conf,refi,full,du,716,75,75,0,0,tn,nocashout,other,fixed,360,fnmafixed30,0,0,0,0,1,upper,moderate,upper middle,0,0,1,security,fglmc,buyup,fgf30s,nonowner,7.5,0.25,0.25,0.01,0,101.125532,-3.375,0.09375,320,0,0,0,0,0,0,0.0579,4,4.498,3.371,2.28,3.78,37.64,16782.76,0,-0.3241,0.029532,1,1
1933442,churchillmortgage,other,0,7,258750,258750,7.75,pud,primaryresidence,1,conf,purchase,full,du,748,75,75,1,0,tn,other,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 275k,7,0.25,0.01,0,0,102.112461,-0.375,0.1875,320,0,0,0,1,0,0,0.1557,10,5.101,3.774,2.82,4.32,45.76,7500,0,-0.3241,0.049654,0,1
1933443,churchillmortgage,other,0,7,786250,786250,7.625,singlefamily,primaryresidence,1,conf,purchase,full,du,747,85,85,1,0,ca,other,other,fixed,360,fnmafixed30highbal,0,1,1,0,0,upper,middle,lower middle,1,0,1,security,fnma,buydn,fnf30s,hb,7,0.25,0,0,0.095,99.526587,-2,-0.001875,320,0,0,0,0,0,0,0.2301,6,4.572,3.025,2.84,4.09,49.71,16666.67,0,-0.3241,0.280062,0,1
1933445,churchillmortgage,other,0,7,199000,199000,7,singlefamily,primaryresidence,1,conf,refi,full,du,720,56.06,56.06,1,0,tn,cashout,other,fixed,360,fnmafixed30,0,0,0,0,1,moderate,middle,low,0,0,1,security,fglmc,buyup,fgf30s,bal 200k,6,0.25,0.25,0.01,0,99.780499,-0.5,0.375,320,0,0,1,0,0,0,0.1657,5,5.984,4.745,3.77,5.07,48.47,4781.91,0,-0.3241,-0.079501,0,1
1933446,churchillmortgage,other,0,7,228500,228500,7.5,pud,primaryresidence,1,conf,purchase,full,du,816,54.41,54.41,1,0,tn,other,other,fixed,360,fnmafixed30,1,0,0,0,1,moderate,middle,low,0,1,1,security,fglmc,buyup,fgf30s,bal 250k,6.5,0.25,0.25,0.01,0,102.431247,0,0.21875,320,0,1,0,1,0,0,0.0063,2,5.684,4.179,3.1,4.6,34.38,5924.53,0,-0.3241,0.180247,0,1
1933447,churchillmortgage,other,0,7,265000,265000,7.25,singlefamily,primaryresidence,1,conf,refi,full,lp,766,69.74,69.74,1,1,tn,cashout,other,fixed,360,fhlmcfixed30,0,0,0,0,0,middle,high,low,0,0,1,security,fglmc,cap,fgf30s,bal 275k,6.5,0.25,0.01,0,0,99.921872,-0.875,0.125,320,0,0,0,0,0,0,0,2,5.238,3.801,3.38,4.78,35.79,7506.31,0,-0.3241,-0.080128,0,1
1933448,churchillmortgage,other,0,7,314000,314000,7.99,singlefamily,primaryresidence,1,conf,purchase,full,du,725,74.76,74.76,1,0,tn,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.25,0,0,102.373119,-0.75,0.000122,320,0,0,0,0,0,0,0.0397,4,4.966,3.535,2.74,4.24,15.22,33605.68,0,-0.3241,-0.009881,1,1
1933449,churchillmortgage,other,0,7,540000,540000,6.625,pud,primaryresidence,1,va,refi,full,du,756,90,90,1,0,tn,cashout,other,fixed,360,vafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,100.239836,0,0.007812,320,0,0,0,0,0,0,0,4,5.803,3.472,0,0,55.75,6789.1,0,-0.3241,-0.000164,0,1
1933450,churchillmortgage,other,0,7,542531,533200,6.75,pud,primaryresidence,1,fha,purchase,full,du,627,82.69,82.69,1,0,tn,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.517292,0,0.046875,320,0,0,0,0,0,0,0,9,4.298,3.363,0,0,45.99,10726.03,0,-0.3241,0.000292,1,1
1933451,churchillmortgage,other,0,7,310000,310000,7.25,pud,primaryresidence,1,conf,purchase,full,du,704,71.26,71.26,1,0,ga,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,middle,upper middle,1,1,1,security,fnma,buyup,fnf30s,newprod,6.5,0.25,0,0.03,0,100.681292,0,0.000122,320,0,0,0,1,0,1,0.3112,2,5.774,4.083,3.72,5.18,46.64,6788.79,0,-0.3241,0.060292,0,1
1933452,churchillmortgage,other,0,7,340714,334855,6.75,pud,primaryresidence,1,fha,purchase,full,du,688,96.5,96.5,1,0,ga,other,other,fixed,360,fhafixed30,1,0,0,0,1,upper,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.684937,0,0.046875,320,0,0,0,0,0,0,0,23,5.175,4.735,0,0,37.35,9883.97,0,-0.3241,0.04003,0,1
1933454,churchillmortgage,other,0,7,291129,286122,7.125,pud,primaryresidence,1,fha,purchase,full,du,727,96.5,96.5,1,0,ga,other,other,fixed,360,fhafixed30,1,0,0,0,1,middle,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.375,0,0,102.650432,0,0.046875,320,0,0,0,0,0,0,0,4,6.194,4.672,0,0,47.73,8180.08,0,-0.3241,0.110432,1,1
1933456,churchillmortgage,other,0,7,208000,208000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,797,80,80,1,0,ga,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 225k,6.5,0.25,0.135,0,0,101.80296,-0.375,0.5,320,0,0,0,0,0,0,0.0064,4,5.562,4.286,3.23,4.73,19.23,9166.68,0,-0.3241,0.10996,1,1
1933457,churchillmortgage,other,0,7,316658,311212,7.25,singlefamily,primaryresidence,1,fha,purchase,full,du,779,96.5,96.5,1,0,ga,other,other,fixed,360,fhafixed30,1,0,0,0,1,middle,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,fha only,7,0.19,0,0,0,102.563929,0,0.167968,320,0,0,0,0,0,0,0,2,6.686,4.681,0,0,49.36,7204.17,0,-0.3241,0.329929,0,1
1933458,churchillmortgage,other,0,7,280500,280500,8.5,pud,investment,1,conf,purchase,full,du,798,75,75,1,0,al,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,nonowner,7.5,0.25,0.25,0.01,0,102.564425,-2.125,0.09375,320,0,0,0,0,0,0,0.009,6,5.034,3.575,2.28,3.78,22.5,24433.18,0,-0.3241,0.020425,1,1
1933459,churchillmortgage,other,0,7,559741,559741,7.75,singlefamily,primaryresidence,1,conf,purchase,full,lp,785,95,95,1,0,oh,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,ltv  95,7,0.25,0.01,0,0,102.040462,-0.25,0.003125,320,0,0,0,0,0,0,0,2,5.068,3.347,2.82,4.32,33.03,18750,0,-0.3241,-0.010433,0,1
1933462,churchillmortgage,other,0,7,411030,397900,6.75,singlefamily,primaryresidence,1,va,purchase,full,du,702,100,100,1,0,va,other,other,fixed,360,vafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.657696,0,0.046875,320,0,0,0,0,0,0,0,23,5.032,3.553,0,0,32.84,9342.46,0,-0.3241,0.009696,0,1
1933464,churchillmortgage,other,0,7,175000,175000,6.5,singlefamily,primaryresidence,1,conf,purchase,full,lp,685,38.89,38.89,0,0,co,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,buydn,fgf30s,bal 175k,6,0.25,0,0,0.24,98.077691,0,0.625,320,0,0,0,1,1,0,0,18,5.081,5.177,4.43,5.63,21.42,11179.81,0,-0.3241,0.060196,0,1
1933465,churchillmortgage,other,0,7,726000,726000,6.75,singlefamily,primaryresidence,1,va,refi,full,du,719,74.69,74.69,1,0,co,cashout,other,fixed,360,vafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.762563,0,0.046875,320,0,0,0,0,0,0,0,5,5.589,3.176,0,0,61.04,13795.04,0,-0.3241,0.119563,0,1
1933475,churchillmortgage,other,0,7,188000,188000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,lp,785,80,80,0,0,tx,other,other,fixed,360,fhlmcfixed30,0,0,0,0,1,upper,moderate,upper middle,0,0,1,security,fglmc,buyup,fgf30s,bal 200k,6.5,0.25,0.25,0.01,0,102.581287,-0.375,0.6875,320,0,0,0,1,1,0,0,5,5.062,5.024,3.1,4.6,18.45,16607.92,0,-0.3241,0.160287,0,1
1933477,churchillmortgage,other,0,7,283400,283400,7.875,singlefamily,primaryresidence,1,conf,refi,full,du,767,73.04,73.04,1,0,tx,cashout,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,tx,7,0.25,0.135,0,0,101.871711,-1.25,0.003125,320,0,0,0,0,0,0,0.0121,16,6.23,4.219,2.74,4.24,36.44,9172.67,0,-0.3241,0.039677,0,1
1933480,churchillmortgage,other,0,7,199430,196000,7.625,singlefamily,primaryresidence,1,fha,refi,full,du,646,78.4,78.4,1,0,wi,cashout,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 200k,7,0.19,0.375,0,0,103.574052,0,0.5,320,0,0,0,0,0,0,0,-1,4.016,3.117,0,0,53.71,7404.69,0,-0.3241,0.020052,0,1
1933484,churchillmortgage,other,0,7,600000,600000,7.625,singlefamily,primaryresidence,1,conf,purchase,full,du,800,54.55,54.55,0,0,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,upper middle,0,0,1,security,fglmc,buydn,fgf30s,newprod,7,0.25,0,0,0.115,101.473005,0,0.000122,320,0,0,0,0,0,0,0.0053,9,4.023,2.712,2.96,4.46,34.43,21629.3,0,-0.3241,-0.009995,0,1
1933486,churchillmortgage,other,0,7,90000,90000,7.75,singlefamily,primaryresidence,1,conf,refi,full,lp,702,74.38,74.38,1,0,al,cashout,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,bal 110k,7,0.25,0.01,0,0,101.230229,-2.625,1.90625,320,0,0,0,0,0,0,0,4,3.702,3.889,2.82,4.32,32.34,8723.45,0,-0.3241,-0.219771,0,1
1933487,churchillmortgage,other,0,7,88800,88800,6.99,singlefamily,primaryresidence,1,conf,purchase,full,du,812,51.09,51.09,1,0,ok,other,other,fixed,360,fnmafixed30,1,0,0,0,1,middle,moderate,upper middle,0,0,1,security,fglmc,cap,fgf30s,bal 110k,6,0.25,0.25,0,0,101.54665,0,1.25,320,0,0,0,1,1,0,0.0076,23,5.769,5.16,3.92,5.12,11.43,7583.33,0,-0.3241,-0.00022,0,1
1933489,churchillmortgage,other,0,7,230250,230250,7.5,condo,primaryresidence,1,conf,purchase,full,du,757,75,75,1,0,il,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,bal 250k,6.5,0.25,0.25,0.01,0,101.806271,-0.5,0.21875,320,0,0,0,0,0,0,0.0129,16,5.566,3.803,3.1,4.6,27.77,11833.34,0,-0.3241,0.040096,0,1
1933490,churchillmortgage,other,0,7,360000,360000,7.625,pud,primaryresidence,1,conf,purchase,full,du,808,80,80,1,0,az,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,high,low,0,0,1,security,fglmc,buyup,fgf30s,newprod,6.5,0.25,0.25,0.135,0,101.280867,-0.375,0.000122,320,0,0,0,0,0,0,0.0063,6,4.498,3.151,2.96,4.46,32.86,10340,0,-0.3241,-0.000133,0,1
1933492,churchillmortgage,other,0,7,540000,540000,7.5,pud,primaryresidence,1,conf,purchase,full,du,761,80,80,1,0,co,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,newprod,6.5,0.25,0.25,0.01,0,100.707222,-0.625,0.000122,320,0,0,0,0,0,0,0.012,9,4.684,3.172,3.1,4.6,33.47,15185.74,0,-0.3241,0.039506,0,1
1933493,churchillmortgage,other,0,7,136400,136400,6.99,singlefamily,primaryresidence,1,conf,purchase,full,du,733,80,80,1,1,in,other,other,fixed,360,fnmafixed30,1,0,0,0,1,moderate,middle,low,0,1,1,security,fglmc,cap,fgf30s,bal 150k,6,0.25,0.25,0,0,100.391871,0,0.78125,320,0,1,0,0,0,0,0.0452,10,5.087,4.608,3.92,5.12,42.6,4333,0,-0.3241,-0.139981,0,1
1933494,churchillmortgage,other,0,7,233910,233910,6.99,singlefamily,primaryresidence,1,conf,purchase,full,lp,762,90,90,1,0,in,other,other,fixed,360,fhlmcfixed30homepossible,0,0,0,1,1,moderate,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 250k,6,0.25,0.25,0,0,100.269928,0,0.15625,320,0,1,0,0,0,0,0,3,5.64,4.572,3.92,5.12,44.16,4506.67,0,-0.3241,-0.020075,0,1
1933497,churchillmortgage,other,0,7,319113,313625,7.125,singlefamily,primaryresidence,1,fha,purchase,full,du,659,96.5,96.5,1,0,mi,other,other,fixed,360,fhafixed30,1,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.375,0,0,101.769073,0,0.046875,320,0,0,0,0,0,0,0,2,2.734,4.082,0,0,46.97,7103.55,0,-0.3241,-0.039927,0,1
1933498,churchillmortgage,other,0,7,198000,198000,6.625,condo,primaryresidence,1,conf,purchase,full,lp,763,80,80,1,1,oh,other,other,fixed,360,fhlmcfixed30homepossible,0,0,0,1,1,moderate,middle,lower middle,0,0,1,security,fglmc,buydn,fgf30s,bal 200k,6,0.25,0,0,0.115,98.785059,0,0.375,320,0,1,0,1,0,1,0,11,5.992,4.838,4.27,5.47,43.83,6145,0,-0.3241,-0.199941,0,1
1933499,churchillmortgage,other,0,7,151050,151050,7.25,condo,primaryresidence,1,conf,purchase,full,du,782,95,95,1,0,fl,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,middle,lower middle,0,1,1,security,fglmc,cap,fgf30s,bal 175k,6.5,0.25,0.01,0,0,102.033628,0,0.875,320,0,1,0,1,1,0,0.0189,40,5.618,4.968,3.38,4.78,43.03,5663.32,0,-0.3241,-0.010372,0,1
1933500,churchillmortgage,other,0,7,356250,356250,6.99,singlefamily,primaryresidence,1,conf,purchase,full,du,799,95,95,1,0,tx,other,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,tx,6,0.25,0.25,0,0,99.761865,-0.25,0.003906,320,0,0,0,0,0,0,0.0117,19,6.562,4.729,3.92,5.12,37.9,8249.61,0,-0.3241,0.039787,0,1
1933503,churchillmortgage,other,0,7,217500,217500,6.25,condo,investment,1,conf,purchase,full,lp,733,75,75,0,0,md,other,other,fixed,180,fhlmcfixed15,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf15s,newprod,5.5,0.25,0.155,0,0,97.026921,-2.25,0.001953,320,0,0,0,0,0,0,0,16,3.679,2.991,3.17,4.57,40.78,61535.94,0,-0.3241,-0.080079,0,1
1933504,churchillmortgage,other,0,7,546300,546300,7.99,singlefamily,primaryresidence,1,conf,purchase,full,du,741,90,90,1,0,mi,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.25,0,0,101.997185,-0.75,0.000122,320,0,0,0,0,0,0,0.0438,2,4.391,2.611,2.74,4.24,19.55,28073.18,0,-0.3241,0.090494,0,1
1933505,churchillmortgage,other,0,7,427500,427500,8.375,singlefamily,primaryresidence,1,conf,purchase,full,du,772,95,95,1,0,mi,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,ltv  95,7.5,0.25,0.135,0,0,103.460242,-0.5,0.003125,320,0,0,0,0,0,0,0.0222,4,4.582,2.914,2.38,3.88,31.35,30500,0,-0.3241,0.080242,1,1
